season,teamName,playerName,playerAge,nationality,height(cm),weight(kg),game_appear,game_lineups,position,rating,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goal_conceded,goal_assists,goal_saved,pass_total,key_pass,pass_accura,tackle_total,tackle_blocks,tackle_intercep,duel_total,duel_won,dribble_attemp,dribble_success,fouls_drawn,fouls_committed,yellow_card,yollowed_card,red_card,penalty_scored,penalty_missed,penalty_saved
2022,Sevilla,Nacho Quintana,23,Spain,178.0,75.0,0.0,0.0,Midfielder,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Sevilla,Pablo Pérez,23,Spain,174.0,74.47086247086247,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Sevilla,Antonio Zarzana,22,Spain,177.0,74.47086247086247,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Sevilla,Fernando,37,Brazil,183.0,76.0,22.0,19.0,Midfielder,6.885714,3.0,8.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,834.0,9.0,35.0,32.0,10.0,24.0,112.0,61.0,4.0,3.0,9.0,16.0,3.0,0.0,1.0,0.0,0.0,0.0
2022,Sevilla,Luismi Cruz,23,Spain,166.0,74.47086247086247,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Sevilla,Iván Romero,23,Spain,172.0,74.47086247086247,1.0,0.0,Attacker,6.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,Sevilla,Carlos Álvarez,21,Spain,163.0,74.47086247086247,1.0,0.0,Midfielder,6.2,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,Sevilla,Alex Telles,32,Brazil,181.0,71.0,27.0,15.0,Defender,6.776923,12.0,9.0,15.0,7.0,1.0,0.0,0.0,2.0,0.0,542.0,19.0,17.0,21.0,5.0,21.0,135.0,74.0,26.0,13.0,14.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0
2022,Sevilla,Y. Bounou,33,Morocco,195.0,78.0,25.0,25.0,Goalkeeper,6.64,0.0,2.0,13.0,0.0,0.0,0.0,41.0,0.0,67.0,856.0,0.0,25.0,2.0,0.0,2.0,12.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2022,Sevilla,Pedro Ortiz,24,Spain,184.0,74.47086247086247,1.0,0.0,Midfielder,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Sevilla,Rony Lopes,29,Portugal,174.0,68.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Sevilla,I. Rakitić,36,Croatia,184.0,78.0,31.0,21.0,Midfielder,6.848387,10.0,10.0,15.0,24.0,9.0,1.0,0.0,3.0,0.0,1152.0,28.0,31.0,36.0,1.0,27.0,160.0,88.0,8.0,4.0,27.0,16.0,3.0,0.0,1.0,1.0,1.0,0.0
2022,Sevilla,K. Dolberg,27,Denmark,186.0,82.0,4.0,2.0,Attacker,6.55,2.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,27.0,1.0,6.0,1.0,0.0,0.0,19.0,9.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Sevilla,T. Delaney,33,Denmark,182.0,79.0,8.0,2.0,Midfielder,6.6375,6.0,2.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,158.0,2.0,17.0,4.0,2.0,4.0,29.0,18.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
2022,Sevilla,K. Rekik,30,Netherlands,186.0,84.0,16.0,15.0,Defender,6.61875,1.0,5.0,8.0,7.0,1.0,1.0,0.0,1.0,0.0,678.0,4.0,39.0,11.0,5.0,10.0,79.0,40.0,6.0,3.0,5.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0
2022,Sevilla,Bryan Gil,23,Spain,175.0,60.0,17.0,10.0,Attacker,6.58125,7.0,9.0,9.0,9.0,4.0,2.0,0.0,2.0,0.0,290.0,8.0,15.0,19.0,0.0,8.0,131.0,61.0,37.0,19.0,19.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0
2022,Sevilla,Y. En-Nesyri,27,Morocco,188.0,73.0,31.0,17.0,Attacker,6.768965,14.0,11.0,20.0,48.0,22.0,8.0,0.0,1.0,0.0,226.0,10.0,5.0,16.0,2.0,4.0,212.0,86.0,20.0,4.0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0
2022,Sevilla,Rafa Mir,27,Spain,191.0,86.0,26.0,16.0,Attacker,6.566666,10.0,9.0,22.0,41.0,16.0,6.0,0.0,0.0,0.0,241.0,9.0,6.0,8.0,1.0,3.0,142.0,53.0,11.0,0.0,11.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,Sevilla,Xavi Sintes,23,Spain,189.0,77.0,0.0,0.0,Midfielder,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,Diego Alves,38,Brazil,190.0,90.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,Pablo Durán,23,Spain,176.0,74.47086247086247,4.0,0.0,Attacker,6.35,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,1.0,1.0,6.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,Martín Conde,21,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Defender,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,Fran López,22,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Attacker,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,O. Pineda,28,Mexico,169.0,63.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,Fernando Medrano,24,Spain,181.26603001364256,74.47086247086247,1.0,0.0,Defender,6.9,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,C. Sánchez,25,Cuba,193.0,88.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,Sergio Barcia,24,Spain,186.0,82.0,0.0,0.0,Defender,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,Miguel Baeza,24,Spain,177.0,67.0,0.0,0.0,Midfielder,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,A. Marchesín,36,Argentina,188.0,82.0,19.0,19.0,Goalkeeper,6.773684,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,44.0,556.0,0.0,19.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
2022,Celta Vigo,Gabri Veiga,22,Spain,184.0,76.0,36.0,28.0,Midfielder,6.944444,8.0,24.0,8.0,48.0,29.0,11.0,0.0,4.0,0.0,702.0,28.0,15.0,45.0,3.0,20.0,289.0,142.0,71.0,37.0,41.0,42.0,6.0,0.0,1.0,0.0,0.0,0.0
2022,Celta Vigo,H. Seferović,32,Switzerland,186.0,85.0,18.0,10.0,Attacker,6.694117,8.0,10.0,9.0,10.0,7.0,3.0,0.0,1.0,0.0,183.0,6.0,7.0,4.0,1.0,1.0,75.0,35.0,14.0,7.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,Hugo Mallo,33,Spain,173.0,69.0,26.0,26.0,Defender,6.844,0.0,8.0,7.0,13.0,7.0,0.0,0.0,0.0,0.0,1068.0,19.0,33.0,50.0,6.0,22.0,241.0,129.0,14.0,6.0,23.0,43.0,6.0,1.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,J. Strand Larsen,24,Norway,193.0,79.0,32.0,20.0,Attacker,6.667741,12.0,17.0,14.0,32.0,15.0,4.0,0.0,3.0,0.0,330.0,10.0,7.0,15.0,5.0,3.0,254.0,112.0,30.0,14.0,43.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,Miguel Rodríguez,21,Spain,179.0,73.0,7.0,3.0,Attacker,6.5,4.0,3.0,17.0,2.0,1.0,1.0,0.0,1.0,0.0,72.0,1.0,8.0,7.0,0.0,1.0,45.0,17.0,9.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,Iago Aspas,37,Spain,176.0,67.0,37.0,31.0,Attacker,7.205555,6.0,4.0,6.0,65.0,33.0,12.0,0.0,3.0,0.0,1116.0,82.0,24.0,8.0,1.0,7.0,262.0,117.0,45.0,21.0,57.0,16.0,5.0,0.0,0.0,2.0,1.0,0.0
2022,Celta Vigo,Carles Pérez,26,Spain,173.0,75.0,35.0,23.0,Attacker,6.702941,12.0,15.0,13.0,29.0,20.0,3.0,0.0,5.0,0.0,604.0,22.0,15.0,37.0,3.0,6.0,313.0,126.0,96.0,46.0,37.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,Hugo Álvarez,21,Spain,176.0,74.47086247086247,0.0,0.0,Midfielder,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,Hugo Sotelo,21,Spain,180.0,74.47086247086247,1.0,0.0,Midfielder,6.7,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Celta Vigo,W. Swedberg,20,Sweden,185.0,78.0,4.0,0.0,Midfielder,6.6,4.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,3.0,0.0,0.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,Dídac Vilá Rosselló,33,Spain,185.0,74.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,Aleix Vidal,34,Spain,177.0,70.0,25.0,10.0,Defender,6.512,15.0,9.0,21.0,3.0,2.0,0.0,0.0,3.0,0.0,306.0,15.0,10.0,11.0,2.0,15.0,100.0,36.0,16.0,5.0,17.0,23.0,9.0,1.0,0.0,0.0,0.0,0.0
2022,Espanyol,N. Zoubdi,23,Morocco,183.0,74.47086247086247,1.0,0.0,Attacker,6.2,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,Dani Villahermosa,23,Spain,174.0,63.0,0.0,0.0,Midfielder,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,Kenneth Soler,23,Spain,175.0,63.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,Simo,19,Spain,177.0,74.47086247086247,7.0,0.0,Defender,6.314285,7.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.0,3.0,4.0,0.0,14.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,Dani Gómez,26,Spain,178.0,69.0,8.0,0.0,Attacker,6.328571,8.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,2.0,2.0,0.0,1.0,13.0,5.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,M. Braithwaite,33,Denmark,180.0,77.0,31.0,29.0,Attacker,6.729032,2.0,14.0,2.0,41.0,26.0,10.0,0.0,2.0,0.0,425.0,12.0,9.0,12.0,0.0,5.0,251.0,118.0,42.0,16.0,42.0,21.0,5.0,0.0,1.0,0.0,0.0,0.0
2022,Espanyol,Javi Puado,26,Spain,177.0,69.0,37.0,25.0,Attacker,6.713513,12.0,20.0,12.0,50.0,23.0,7.0,0.0,2.0,0.0,544.0,25.0,11.0,20.0,2.0,10.0,218.0,89.0,50.0,22.0,26.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,Roger Martínez,20,Spain,181.26603001364256,74.47086247086247,1.0,0.0,Midfielder,6.2,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,Nico Melamed,23,Spain,173.0,74.47086247086247,32.0,16.0,Midfielder,6.516666,16.0,14.0,22.0,21.0,11.0,1.0,0.0,2.0,0.0,401.0,25.0,11.0,17.0,1.0,6.0,202.0,81.0,44.0,19.0,33.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,Edu Expósito,28,Spain,178.0,68.0,28.0,13.0,Midfielder,6.91923,15.0,13.0,24.0,14.0,7.0,2.0,0.0,2.0,0.0,478.0,22.0,13.0,34.0,0.0,12.0,144.0,88.0,18.0,11.0,29.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0
2022,Espanyol,José Carlos Lazo,28,Spain,180.0,69.0,10.0,0.0,Midfielder,6.2,10.0,0.0,33.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,José Gragera,24,Spain,186.0,78.0,9.0,5.0,Midfielder,6.922222,4.0,4.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,207.0,0.0,19.0,19.0,4.0,7.0,65.0,37.0,0.0,0.0,6.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,Pol Lozano,25,Spain,177.0,62.0,4.0,0.0,Midfielder,6.225,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,K. Bare,27,Albania,174.0,66.0,18.0,4.0,Midfielder,6.638888,14.0,5.0,21.0,5.0,3.0,0.0,0.0,1.0,0.0,261.0,3.0,12.0,15.0,2.0,11.0,67.0,35.0,5.0,2.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,Rubén Sánchez,23,Spain,185.0,74.47086247086247,18.0,9.0,Defender,6.694444,9.0,8.0,14.0,6.0,0.0,0.0,0.0,2.0,0.0,246.0,7.0,10.0,30.0,4.0,18.0,113.0,63.0,21.0,11.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,O. El Hilali,21,Morocco,183.0,74.47086247086247,5.0,1.0,Defender,6.44,4.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,3.0,3.0,0.0,1.0,10.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,Joan Puig,22,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Defender,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Espanyol,Brian Oliván,30,Spain,177.0,73.0,30.0,29.0,Defender,6.82,1.0,11.0,2.0,13.0,4.0,1.0,0.0,7.0,0.0,750.0,34.0,18.0,47.0,6.0,22.0,173.0,83.0,10.0,4.0,15.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0
2022,Real Madrid,E. Hazard,32,Belgium,175.0,74.0,6.0,2.0,Attacker,6.55,4.0,2.0,31.0,2.0,1.0,0.0,0.0,1.0,0.0,106.0,7.0,15.0,0.0,0.0,1.0,19.0,12.0,4.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,Real Madrid,Sergio Santos,23,Spain,180.0,73.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Real Madrid,Á. Rodríguez,20,Uruguay,192.0,81.0,6.0,0.0,Attacker,6.74,6.0,0.0,9.0,2.0,1.0,1.0,0.0,1.0,0.0,12.0,1.0,1.0,2.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Real Madrid,Marvel,21,Spain,184.0,75.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Real Madrid,Mario de Luis,22,Spain,185.0,75.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Real Madrid,Marco Asensio,28,Spain,182.0,76.0,31.0,15.0,Attacker,7.196666,16.0,9.0,22.0,42.0,25.0,9.0,0.0,6.0,0.0,710.0,42.0,20.0,16.0,3.0,5.0,99.0,59.0,31.0,24.0,16.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0
2022,Real Madrid,Dani Carvajal,32,Spain,173.0,73.0,27.0,20.0,Defender,6.766666,7.0,11.0,12.0,7.0,0.0,0.0,0.0,2.0,0.0,1149.0,22.0,37.0,32.0,6.0,16.0,125.0,66.0,15.0,9.0,15.0,22.0,7.0,1.0,0.0,0.0,0.0,0.0
2022,Real Madrid,K. Benzema,37,France,185.0,81.0,24.0,24.0,Attacker,7.4875,0.0,6.0,0.0,78.0,46.0,19.0,0.0,3.0,0.0,1057.0,48.0,38.0,10.0,0.0,2.0,130.0,49.0,41.0,19.0,6.0,10.0,1.0,0.0,0.0,7.0,1.0,0.0
2022,Real Madrid,Casemiro,32,Brazil,185.0,84.0,1.0,0.0,Midfielder,6.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Real Madrid,M. Díaz,31,Dominican Republic,180.0,76.0,9.0,1.0,Attacker,6.475,8.0,1.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,4.0,1.0,0.0,0.0,16.0,6.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2022,Real Madrid,Carlos Dotor,23,Spain,180.0,68.0,0.0,0.0,Midfielder,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Real Madrid,Antonio Blanco,24,Spain,176.0,70.0,0.0,0.0,Midfielder,6.466666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,19.0,6.0,0.0,1.0,18.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Real Madrid,Rafa Marín,22,Spain,190.0,74.47086247086247,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Real Madrid,Juanmi Latasa,23,Spain,192.0,86.0,0.0,0.0,Attacker,6.741176,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,160.0,6.0,5.0,6.0,1.0,1.0,173.0,87.0,6.0,2.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Real Madrid,P. González,22,Dominican Republic,180.0,75.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Real Madrid,Odriozola,29,Spain,176.0,66.0,3.0,0.0,Defender,6.866666,3.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Real Madrid,Miguel Gutiérrez,23,Spain,180.0,73.0,0.0,0.0,Defender,6.67647,0.0,0.0,0.0,12.0,4.0,0.0,0.0,3.0,0.0,1067.0,22.0,26.0,41.0,5.0,18.0,218.0,108.0,65.0,34.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Real Madrid,Toni Fuidias,23,Spain,195.0,87.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,Real Madrid,Rodrygo,23,Brazil,174.0,64.0,34.0,25.0,Attacker,7.091176,9.0,10.0,9.0,72.0,32.0,9.0,0.0,8.0,0.0,1008.0,47.0,27.0,17.0,0.0,7.0,314.0,158.0,143.0,77.0,49.0,18.0,4.0,0.0,0.0,1.0,0.0,0.0
2022,Real Madrid,Vinícius Júnior,24,Brazil,176.0,73.0,33.0,32.0,Attacker,7.036363,1.0,10.0,1.0,56.0,36.0,10.0,0.0,9.0,0.0,1063.0,64.0,25.0,31.0,1.0,6.0,555.0,267.0,266.0,112.0,122.0,47.0,10.0,0.0,1.0,0.0,0.0,0.0
2022,Real Betis,Germán García,19,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Real Betis,Enrique Fernández,20,Spain,177.0,74.47086247086247,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Real Betis,Joaquín,42,Spain,179.0,75.0,22.0,2.0,Midfielder,6.754545,20.0,2.0,31.0,5.0,3.0,0.0,0.0,2.0,0.0,290.0,21.0,11.0,3.0,2.0,3.0,42.0,22.0,16.0,10.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2022,Real Betis,José Lara,24,Spain,161.0,60.0,0.0,0.0,Midfielder,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Real Betis,Loren Morón,31,Spain,188.0,66.0,2.0,0.0,Attacker,6.5,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,Real Betis,Martín Montoya,33,Spain,175.0,73.0,6.0,6.0,Defender,6.583333,0.0,3.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,194.0,4.0,26.0,12.0,1.0,8.0,42.0,27.0,4.0,1.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,Real Betis,Camarasa,30,Spain,183.0,76.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
