,season,teamName,playerName,shots_total,shots_on,goals_total,PTS
1016,2022,Rayo Vallecano,Kévin Rodrigues,0.0,0.0,0.0,49
1017,2022,Rayo Vallecano,Sergi Guardiola,0.0,0.0,0.0,49
1018,2022,Rayo Vallecano,Manu Navarro,0.0,0.0,0.0,49
1019,2022,Rayo Vallecano,Mario Suárez,0.0,0.0,0.0,49
1020,2022,Rayo Vallecano,Raúl de Tomás,33.0,16.0,4.0,49
1021,2022,Rayo Vallecano,Bebé,2.0,0.0,0.0,49
1022,2022,Rayo Vallecano,Sergio Moreno,0.0,0.0,0.0,49
1023,2022,Rayo Vallecano,A. Bangoura,0.0,0.0,0.0,49
1024,2022,Rayo Vallecano,Iker Recio,0.0,0.0,0.0,49
1025,2022,Rayo Vallecano,Álvaro Aguirre,0.0,0.0,0.0,49
1026,2022,Rayo Vallecano,Jorge Moreno,0.0,0.0,0.0,49
1027,2022,Rayo Vallecano,Sergio Gimeno,0.0,0.0,0.0,49
1028,2022,Rayo Vallecano,Vere,0.0,0.0,0.0,49
1029,2022,Rayo Vallecano,Diego Méndez,0.0,0.0,0.0,49
1030,2022,Rayo Vallecano,Pablo Muñoz,0.0,0.0,0.0,49
1031,2022,Elche,Omar Mascarell,8.0,3.0,0.0,25
1032,2022,Elche,L. Magallán,4.0,2.0,0.0,25
1033,2022,Elche,L. Boyé,56.0,21.0,7.0,25
1034,2022,Elche,E. Ponce,20.0,9.0,4.0,25
1035,2022,Elche,Pape Cheikh,0.0,0.0,0.0,25
1036,2022,Elche,J. Pastore,0.0,0.0,0.0,25
1037,2022,Elche,Barragán,0.0,0.0,0.0,25
1038,2022,Elche,Pol Lirola,1.0,1.0,1.0,25
1039,2022,Elche,Gonzalo Verdú,8.0,2.0,1.0,25
1040,2022,Elche,Gerard Gumbau,36.0,18.0,1.0,25
1041,2022,Elche,Roger,11.0,3.0,0.0,25
1042,2022,Elche,J. Mojica,0.0,0.0,0.0,25
1043,2022,Elche,R. Nteka,11.0,4.0,0.0,25
1044,2022,Elche,Carles Soler,0.0,0.0,0.0,25
1045,2022,Elche,José Ángel Carmona,4.0,3.0,1.0,25
1046,2022,Elche,B. Knežević,0.0,0.0,0.0,25
1047,2022,Elche,Álex Alfaro,0.0,0.0,0.0,25
1048,2022,Elche,M. Cocca,0.0,0.0,0.0,25
1049,2022,Mallorca,Lee Kang-In,30.0,14.0,6.0,50
1050,2022,Mallorca,Manu Morlanes,4.0,2.0,1.0,50
1051,2022,Mallorca,T. Kadewere,14.0,6.0,1.0,50
1052,2022,Mallorca,B. Cufré,1.0,0.0,0.0,50
1053,2022,Mallorca,Raíllo,10.0,4.0,2.0,50
1054,2022,Mallorca,M. Valjent,4.0,2.0,0.0,50
1055,2022,Mallorca,I. Baba,10.0,2.0,0.0,50
1056,2022,Mallorca,Dani Rodríguez,15.0,10.0,3.0,50
1057,2022,Mallorca,Abdón Prats,5.0,4.0,1.0,50
1058,2022,Mallorca,V. Muriqi,61.0,30.0,15.0,50
1059,2022,Mallorca,D. Hadžikadunić,5.0,1.0,0.0,50
1060,2022,Mallorca,Antonio Sánchez,8.0,5.0,0.0,50
1061,2022,Mallorca,B. Garay,0.0,0.0,0.0,50
1062,2022,Mallorca,Miquel Llabrés,0.0,0.0,0.0,50
1063,2022,Mallorca,Miguel Martín,0.0,0.0,0.0,50
1064,2022,Mallorca,Javi Llabrés,0.0,0.0,0.0,50
1065,2022,Mallorca,Rubén Quintanilla,0.0,0.0,0.0,50
1066,2022,Mallorca,Marcos Fernández,0.0,0.0,0.0,50
1067,2022,Mallorca,Luis Montiel,0.0,0.0,0.0,50
1068,2023,Barcelona,Jordi Alba,0.0,0.0,0.0,54
1069,2023,Barcelona,Sergio Busquets,0.0,0.0,0.0,54
1070,2023,Barcelona,Álex Collado,0.0,0.0,0.0,54
1071,2023,Barcelona,R. Lewandowski,47.0,28.0,10.0,54
1072,2023,Barcelona,João Félix,0.0,0.0,4.0,54
1073,2023,Barcelona,Raphinha,29.0,15.0,3.0,54
1074,2023,Barcelona,Nico González,0.0,0.0,0.0,54
1075,2023,Barcelona,Gerard Martín,0.0,0.0,0.0,54
1076,2023,Barcelona,Pau Victor,0.0,0.0,0.0,54
1077,2023,Barcelona,C. Riad,0.0,0.0,0.0,54
1078,2023,Barcelona,M. Fall,0.0,0.0,0.0,54
1079,2023,Barcelona,Marc Casadó,0.0,0.0,0.0,54
1080,2023,Barcelona,Aleix Garrido,0.0,0.0,0.0,54
1081,2023,Barcelona,Álex Valle,0.0,0.0,0.0,54
1082,2023,Barcelona,Vitor Roque,6.0,4.0,2.0,54
1083,2023,Barcelona,Dani Rodríguez,0.0,0.0,0.0,54
1084,2023,Barcelona,Ángel Alarcón,0.0,0.0,0.0,54
1085,2023,Barcelona,Lamine Yamal,27.0,13.0,3.0,54
1086,2023,Barcelona,Marc Guiu,2.0,1.0,1.0,54
1087,2023,Barcelona,Pau Prim,0.0,0.0,0.0,54
1088,2023,Atletico Madrid,Vitolo,0.0,0.0,0.0,51
1089,2023,Atletico Madrid,Sergio Camello,0.0,0.0,0.0,51
1090,2023,Atletico Madrid,Borja Garcés,0.0,0.0,0.0,51
1091,2023,Atletico Madrid,Víctor Mollejo,0.0,0.0,0.0,51
1092,2023,Atletico Madrid,Matheus Cunha,0.0,0.0,0.0,51
1093,2023,Atletico Madrid,Y. Carrasco,2.0,1.0,0.0,51
1094,2023,Atletico Madrid,M. Doherty,0.0,0.0,0.0,51
1095,2023,Atletico Madrid,Diego Bri,0.0,0.0,0.0,51
1096,2023,Atletico Madrid,Adrián Corral,0.0,0.0,0.0,51
1097,2023,Atletico Madrid,Dani González,0.0,0.0,0.0,51
1098,2023,Atletico Madrid,Ethyan González,0.0,0.0,0.0,51
1099,2023,Atletico Madrid,Santi Miguélez,0.0,0.0,0.0,51
1100,2023,Atletico Madrid,S. Mouriño,0.0,0.0,0.0,51
1101,2023,Atletico Madrid,Alberto Moreno,0.0,0.0,0.0,51
1102,2023,Atletico Madrid,Carlos Martín,0.0,0.0,0.0,51
1103,2023,Atletico Madrid,Sergio Díez,0.0,0.0,0.0,51
1104,2023,Atletico Madrid,J. Ginzo,0.0,0.0,0.0,51
1105,2023,Atletico Madrid,Dani Martínez,0.0,0.0,0.0,51
1106,2023,Atletico Madrid,I. Vasiljević,0.0,0.0,0.0,51
1107,2023,Athletic Club,Íñigo Martínez,0.0,0.0,0.0,46
1108,2023,Athletic Club,Muniain,10.0,5.0,1.0,46
1109,2023,Athletic Club,Álex Berenguer,12.0,7.0,4.0,46
1110,2023,Athletic Club,Balenziaga,0.0,0.0,0.0,46
1111,2023,Athletic Club,Gorka Guruzeta,35.0,23.0,9.0,46
1112,2023,Athletic Club,I. Williams,45.0,30.0,8.0,46
1113,2023,Athletic Club,Asier Villalibre,5.0,1.0,1.0,46
1114,2023,Athletic Club,Oihan Sancet,27.0,10.0,3.0,46
1115,2023,Athletic Club,Juan Artola,0.0,0.0,0.0,46
1116,2023,Athletic Club,Álex Petxa,0.0,0.0,0.0,46
1117,2023,Athletic Club,Nico Williams,27.0,12.0,3.0,46
1118,2023,Athletic Club,Nico Serrano,0.0,0.0,0.0,46
1119,2023,Athletic Club,Malcom Adu,1.0,0.0,0.0,46
1120,2023,Athletic Club,Luis Bilbao,0.0,0.0,0.0,46
1121,2023,Athletic Club,Unai Gómez,6.0,6.0,2.0,46
1122,2023,Athletic Club,Mikel Jauregizar,2.0,0.0,0.0,46
1123,2023,Athletic Club,Junior Bita,0.0,0.0,0.0,46
1124,2023,Athletic Club,Aingeru Olabarrieta,0.0,0.0,0.0,46
1125,2023,Valencia,E. Cavani,0.0,0.0,0.0,36
1126,2023,Valencia,Gabriel Paulista,0.0,0.0,0.0,36
1127,2023,Valencia,José Gayà,6.0,1.0,1.0,36
1128,2023,Valencia,R. Yaremchuk,8.0,6.0,2.0,36
1129,2023,Valencia,Jorge Sáenz,0.0,0.0,0.0,36
1130,2023,Valencia,Hugo Duro,40.0,19.0,10.0,36
1131,2023,Valencia,Hugo González,0.0,0.0,0.0,36
1132,2023,Valencia,Pablo Gozálbez,1.0,0.0,0.0,36
1133,2023,Valencia,Y. Musah,0.0,0.0,0.0,36
1134,2023,Valencia,Diego López,15.0,10.0,3.0,36
1135,2023,Valencia,Marco Camus,0.0,0.0,0.0,36
1136,2023,Valencia,P. González,1.0,0.0,0.0,36
1137,2023,Valencia,Alberto Marí,0.0,0.0,0.0,36
1138,2023,Valencia,Javi Navarro,0.0,0.0,0.0,36
1139,2023,Valencia,Joselu Pérez,0.0,0.0,0.0,36
1140,2023,Valencia,Martín Tejón,0.0,0.0,0.0,36
1141,2023,Valencia,Mario Domínguez,3.0,1.0,0.0,36
1142,2023,Valencia,Jesús Santiago,0.0,0.0,0.0,36
1143,2023,Valencia,A. Fadal,0.0,0.0,0.0,36
1144,2023,Valencia,David Otorbi,0.0,0.0,0.0,36
1145,2023,Villarreal,A. Danjuma,0.0,0.0,0.0,26
1146,2023,Villarreal,S. Chukwueze,0.0,0.0,0.0,26
1147,2023,Villarreal,Iborra,0.0,0.0,0.0,26
1148,2023,Villarreal,Iván Martín,0.0,0.0,0.0,26
1149,2023,Villarreal,Manu Morlanes,0.0,0.0,0.0,26
1150,2023,Villarreal,A. Sørloth,29.0,18.0,8.0,26
1151,2023,Villarreal,Pau Torres,0.0,0.0,0.0,26
1152,2023,Villarreal,José Luis Morales,13.0,8.0,6.0,26
1153,2023,Villarreal,J. Mojica,0.0,0.0,0.0,26
1154,2023,Villarreal,Sergio Carreira,0.0,0.0,0.0,26
1155,2023,Villarreal,Álex Baena,33.0,17.0,1.0,26
1156,2023,Villarreal,Diego Collado,0.0,0.0,0.0,26
1157,2023,Villarreal,Álex Forés,0.0,0.0,0.0,26
1158,2023,Villarreal,Carlo Adriano,0.0,0.0,0.0,26
1159,2023,Villarreal,Dani Tasende,0.0,0.0,0.0,26
1160,2023,Villarreal,Jorge Pascual,0.0,0.0,0.0,26
1161,2023,Villarreal,Ilias Akhomach,9.0,4.0,1.0,26
1162,2023,Villarreal,M. Fall,0.0,0.0,0.0,26
1163,2023,Villarreal,Víctor Moreno,0.0,0.0,0.0,26
1164,2023,Las Palmas,M. El Haddadi,24.0,7.0,2.0,35
1165,2023,Las Palmas,Jonathan Viera,13.0,6.0,2.0,35
1166,2023,Las Palmas,S. Kaba,8.0,1.0,1.0,35
1167,2023,Las Palmas,Marc Cardona,11.0,6.0,3.0,35
1168,2023,Las Palmas,Saúl Coco,11.0,4.0,1.0,35
1169,2023,Las Palmas,Enrique Clemente,0.0,0.0,0.0,35
1170,2023,Las Palmas,Joel del Pino,0.0,0.0,0.0,35
1171,2023,Las Palmas,Claudio,0.0,0.0,0.0,35
1172,2023,Las Palmas,Unai Veiga,0.0,0.0,0.0,35
1173,2023,Las Palmas,Julen Pérez,0.0,0.0,0.0,35
1174,2023,Las Palmas,Cristian Abreu,0.0,0.0,0.0,35
1175,2023,Las Palmas,Isaac,0.0,0.0,0.0,35
1176,2023,Las Palmas,Joaquín,0.0,0.0,0.0,35
1177,2023,Las Palmas,M. Perrone,5.0,1.0,0.0,35
1178,2023,Las Palmas,Ale García,0.0,0.0,0.0,35
1179,2023,Las Palmas,Pau Ferrer,0.0,0.0,0.0,35
1180,2023,Las Palmas,Ale Palanca,0.0,0.0,0.0,35
1181,2023,Las Palmas,D. Bassinga,0.0,0.0,0.0,35
1182,2023,Sevilla,T. Delaney,0.0,0.0,0.0,24
1183,2023,Sevilla,Rony Lopes,0.0,0.0,0.0,24
1184,2023,Sevilla,Alex Telles,0.0,0.0,0.0,24
1185,2023,Sevilla,Bryan Gil,0.0,0.0,0.0,24
1186,2023,Sevilla,O. Idrissi,0.0,0.0,0.0,24
1187,2023,Sevilla,L. Augustinsson,0.0,0.0,0.0,24
1188,2023,Sevilla,K. Rekik,0.0,0.0,0.0,24
1189,2023,Sevilla,D. Lukébakio,21.0,8.0,2.0,24
1190,2023,Sevilla,Pedro Ortiz,0.0,0.0,0.0,24
1191,2023,Sevilla,Nacho Quintana,0.0,0.0,0.0,24
1192,2023,Sevilla,Juanlu Sánchez,9.0,1.0,0.0,24
1193,2023,Sevilla,Luismi Cruz,0.0,0.0,0.0,24
1194,2023,Sevilla,Iván Romero,0.0,0.0,0.0,24
1195,2023,Sevilla,José Ángel Carmona,0.0,0.0,0.0,24
1196,2023,Sevilla,Pablo Pérez,0.0,0.0,0.0,24
1197,2023,Sevilla,Israel Dominguez,0.0,0.0,0.0,24
1198,2023,Sevilla,A. Véliz,0.0,0.0,0.0,24
1199,2023,Sevilla,Oso,0.0,0.0,0.0,24
1200,2023,Celta Vigo,F. Cervi,2.0,1.0,0.0,20
1201,2023,Celta Vigo,Santi Mina,0.0,0.0,0.0,20
1202,2023,Celta Vigo,Jaílson,1.0,1.0,0.0,20
1203,2023,Celta Vigo,J. Strand Larsen,43.0,20.0,9.0,20
1204,2023,Celta Vigo,R. Tapia,12.0,1.0,0.0,20
1205,2023,Celta Vigo,L. de la Torre,9.0,6.0,1.0,20
1206,2023,Celta Vigo,J. Bamba,21.0,14.0,2.0,20
1207,2023,Celta Vigo,T. Douvikas,12.0,10.0,4.0,20
1208,2023,Celta Vigo,Fran Beltrán,6.0,1.0,0.0,20
1209,2023,Celta Vigo,Iago Aspas,40.0,17.0,3.0,20
1210,2023,Celta Vigo,Carles Pérez,5.0,1.0,0.0,20
1211,2023,Celta Vigo,Alfon González,0.0,0.0,0.0,20
1212,2023,Celta Vigo,Sergio Carreira,0.0,0.0,0.0,20
1213,2023,Celta Vigo,Carlos Dotor,3.0,0.0,0.0,20
1214,2023,Celta Vigo,Miguel Rodríguez,3.0,0.0,0.0,20
1215,2023,Celta Vigo,W. Swedberg,3.0,2.0,2.0,20
1216,2023,Celta Vigo,T. Allende,2.0,1.0,1.0,20
1217,2023,Celta Vigo,Hugo Sotelo,4.0,1.0,0.0,20
1218,2023,Celta Vigo,Hugo Álvarez,0.0,0.0,0.0,20
1219,2023,Real Madrid,Brahim Díaz,16.0,9.0,4.0,61
1220,2023,Real Madrid,Dani Ceballos,1.0,0.0,0.0,61
1221,2023,Real Madrid,F. Valverde,27.0,11.0,1.0,61
1222,2023,Real Madrid,Lucas Vázquez,6.0,4.0,1.0,61
1223,2023,Real Madrid,Vinícius Júnior,31.0,19.0,7.0,61
1224,2023,Real Madrid,A. Tchouaméni,9.0,4.0,2.0,61
1225,2023,Real Madrid,E. Camavinga,4.0,2.0,0.0,61
1226,2023,Real Madrid,Rodrygo,52.0,24.0,8.0,61
1227,2023,Real Madrid,Reinier,0.0,0.0,0.0,61
1228,2023,Real Madrid,Joselu,34.0,20.0,7.0,61
1229,2023,Real Madrid,Juanmi Latasa,0.0,0.0,0.0,61
1230,2023,Real Madrid,T. Zidane,0.0,0.0,0.0,61
1231,2023,Real Madrid,A. Güler,0.0,0.0,0.0,61
1232,2023,Real Madrid,Edgar Pujol,0.0,0.0,0.0,61
1233,2023,Real Madrid,Marvel,0.0,0.0,0.0,61
1234,2023,Real Madrid,Gonzalo García,1.0,1.0,0.0,61
1235,2023,Real Madrid,Á. Rodríguez,0.0,0.0,0.0,61
1236,2023,Real Madrid,Mario Martín,0.0,0.0,0.0,61
1237,2023,Real Madrid,N. Paz,1.0,0.0,0.0,61
1238,2023,Alaves,F. Lejeune,0.0,0.0,0.0,27
1239,2023,Alaves,T. Hara,0.0,0.0,0.0,27
1240,2023,Alaves,Salva Sevilla,0.0,0.0,0.0,27
1241,2023,Alaves,Luis Rioja,25.0,14.0,4.0,27
1242,2023,Alaves,Laguardia,0.0,0.0,0.0,27
1243,2023,Alaves,Kike García,36.0,20.0,3.0,27
1244,2023,Alaves,Xeber Alkain,4.0,0.0,0.0,27
1245,2023,Alaves,A. Mahmoud,0.0,0.0,0.0,27
1246,2023,Alaves,Álex Balboa,0.0,0.0,0.0,27
1247,2023,Alaves,A. Rebbach,12.0,4.0,1.0,27
1248,2023,Alaves,Carlos Vicente,4.0,1.0,0.0,27
1249,2023,Alaves,Unai Ropero,0.0,0.0,0.0,27
1250,2023,Alaves,G. Gagua,0.0,0.0,0.0,27
1251,2023,Alaves,Selu Diallo,0.0,0.0,0.0,27
1252,2023,Alaves,José de León,0.0,0.0,0.0,27
1253,2023,Alaves,Tomás Mendes,0.0,0.0,0.0,27
1254,2023,Alaves,G. Simeone,0.0,0.0,0.0,27
1255,2023,Alaves,Samu Omorodion,36.0,17.0,8.0,27
1256,2023,Alaves,J. Panichelli,0.0,0.0,0.0,27
1257,2023,Alaves,Ander Sánchez,0.0,0.0,0.0,27
1258,2023,Real Betis,Álex Collado,0.0,0.0,0.0,38
1259,2023,Real Betis,N. Fekir,8.0,3.0,0.0,38
1260,2023,Real Betis,Y. Fékir,0.0,0.0,0.0,38
1261,2023,Real Betis,Isco,37.0,22.0,6.0,38
1262,2023,Real Betis,Sergio Canales,0.0,0.0,0.0,38
1263,2023,Real Betis,Loren Morón,0.0,0.0,0.0,38
1264,2023,Real Betis,C. Bakambu,0.0,0.0,0.0,38
1265,2023,Real Betis,Ayoze Pérez,34.0,14.0,4.0,38
1266,2023,Real Betis,Martín Montoya,0.0,0.0,0.0,38
1267,2023,Real Betis,Willian José,27.0,15.0,7.0,38
1268,2023,Real Betis,Juanmi,2.0,1.0,0.0,38
1269,2023,Real Betis,E. Ávila,19.0,6.0,0.0,38
1270,2023,Real Betis,A. Ezzalzouli,4.0,1.0,1.0,38
1271,2023,Real Betis,C. Riad,7.0,3.0,0.0,38
1272,2023,Real Betis,Enrique Fernández,0.0,0.0,0.0,38
1273,2023,Real Betis,Félix Garreta,0.0,0.0,0.0,38
1274,2023,Real Betis,Ginés Sorroche,0.0,0.0,0.0,38
1275,2023,Real Betis,Dani Pérez,0.0,0.0,0.0,38
1276,2023,Real Betis,Assane Diao,13.0,3.0,2.0,38
1277,2023,Getafe,Carles Aleñá,9.0,4.0,1.0,34
1278,2023,Getafe,Jaime Seoane,0.0,0.0,0.0,34
1279,2023,Getafe,M. Greenwood,36.0,18.0,5.0,34
1280,2023,Getafe,Jaime Mata,10.0,5.0,3.0,34
1281,2023,Getafe,J. Harper,0.0,0.0,0.0,34
1282,2023,Getafe,D. Suárez,3.0,1.0,0.0,34
1283,2023,Getafe,J. Silva,0.0,0.0,0.0,34
1284,2023,Getafe,Óscar Rodríguez,8.0,3.0,1.0,34
1285,2023,Getafe,E. Cabaco,0.0,0.0,0.0,34
1286,2023,Getafe,Borja Mayoral,32.0,26.0,15.0,34
1287,2023,Getafe,Portu,1.0,1.0,0.0,34
1288,2023,Getafe,A. Lozano,0.0,0.0,0.0,34
1289,2023,Getafe,Ángel Algobia,0.0,0.0,0.0,34
1290,2023,Getafe,Juanmi Latasa,26.0,12.0,2.0,34
1291,2023,Getafe,Jordi Martín,5.0,3.0,0.0,34
1292,2023,Getafe,I. Moriba,0.0,0.0,0.0,34
1293,2023,Getafe,Santi García,0.0,0.0,0.0,34
1294,2023,Getafe,Facu Esnáider,0.0,0.0,0.0,34
1295,2023,Getafe,J. Patrick,0.0,0.0,0.0,34
1296,2023,Getafe,Yellu Santiago,0.0,0.0,0.0,34
1297,2023,Girona,Iván Martín,11.0,8.0,4.0,56
1298,2023,Girona,V. Tsyhankov,17.0,9.0,4.0,56
1299,2023,Girona,C. Stuani,23.0,13.0,7.0,56
1300,2023,Girona,A. Dovbyk,46.0,26.0,14.0,56
1301,2023,Girona,Oriol Romeu,0.0,0.0,0.0,56
1302,2023,Girona,Portu,1.0,1.0,3.0,56
1303,2023,Girona,Pau Victor,0.0,0.0,0.0,56
1304,2023,Girona,Sávio,18.0,11.0,5.0,56
1305,2023,Girona,Arnau Martínez,1.0,0.0,0.0,56
1306,2023,Girona,Eric Monjonell,0.0,0.0,0.0,56
1307,2023,Girona,Oscar Ureña,0.0,0.0,0.0,56
1308,2023,Girona,Ricard Artero,0.0,0.0,0.0,56
1309,2023,Girona,Biel Farrés,0.0,0.0,0.0,56
1310,2023,Girona,Joel Roca,0.0,0.0,0.0,56
1311,2023,Girona,Alex Almansa,0.0,0.0,0.0,56
1312,2023,Girona,Jastin García,0.0,0.0,0.0,56
1313,2023,Girona,Iker Almena,0.0,0.0,0.0,56
1314,2023,Girona,Silvi,0.0,0.0,0.0,56
1315,2023,Girona,J. Arango,0.0,0.0,0.0,56
1316,2023,Real Sociedad,David Silva,0.0,0.0,0.0,37
1317,2023,Real Sociedad,André Silva,6.0,2.0,0.0,37
1318,2023,Real Sociedad,A. Sørloth,0.0,0.0,0.0,37
1319,2023,Real Sociedad,Diego Rico,8.0,1.0,0.0,37
1320,2023,Real Sociedad,U. Sadiq,24.0,9.0,2.0,37
1321,2023,Real Sociedad,S. Becker,1.0,0.0,0.0,37
1322,2023,Real Sociedad,Carlos Fernández,8.0,4.0,2.0,37
1323,2023,Real Sociedad,Andoni Gorosabel,5.0,5.0,0.0,37
1324,2023,Real Sociedad,Álex Sola,14.0,5.0,0.0,37
1325,2023,Real Sociedad,Guevara,0.0,0.0,0.0,37
1326,2023,Real Sociedad,Barrenetxea,17.0,9.0,3.0,37
1327,2023,Real Sociedad,Martín Merquelanz,0.0,0.0,0.0,37
1328,2023,Real Sociedad,Mikel Oyarzabal,20.0,15.0,8.0,37
1329,2023,Real Sociedad,Robert Navarro,9.0,3.0,0.0,37
1330,2023,Real Sociedad,B. Fiabema,0.0,0.0,0.0,37
1331,2023,Real Sociedad,J. Gómez,0.0,0.0,0.0,37
1332,2023,Real Sociedad,Alberto Dadie,0.0,0.0,0.0,37
1333,2023,Real Sociedad,A. Lebarbier,0.0,0.0,0.0,37
1334,2023,Granada CF,José Callejón,8.0,4.0,0.0,13
1335,2023,Granada CF,L. Boyé,22.0,8.0,3.0,13
1336,2023,Granada CF,B. Méndez,5.0,3.0,1.0,13
1337,2023,Granada CF,M. Uzuni,30.0,17.0,6.0,13
1338,2023,Granada CF,K. Jóźwiak,0.0,0.0,0.0,13
1339,2023,Granada CF,N. Petrović,1.0,1.0,0.0,13
1340,2023,Granada CF,Jorge Molina,0.0,0.0,0.0,13
1341,2023,Granada CF,Rochina,0.0,0.0,0.0,13
1342,2023,Granada CF,M. Arezo,5.0,2.0,0.0,13
1343,2023,Granada CF,M. Hongla,0.0,0.0,0.0,13
1344,2023,Granada CF,F. Pellistri,2.0,2.0,1.0,13
1345,2023,Granada CF,S. Weissman,1.0,0.0,0.0,13
1346,2023,Granada CF,Antoñín Cortés,0.0,0.0,0.0,13
1347,2023,Granada CF,Pepe Sánchez,0.0,0.0,0.0,13
1348,2023,Granada CF,Isma Ruiz,0.0,0.0,0.0,13
1349,2023,Granada CF,Pablo Sáenz,0.0,0.0,0.0,13
1350,2023,Granada CF,T. Corbeanu,0.0,0.0,0.0,13
1351,2023,Granada CF,Miguel Brau,0.0,0.0,0.0,13
1352,2023,Granada CF,L. Sangaré,0.0,0.0,0.0,13
1353,2023,Granada CF,E. Bello,0.0,0.0,0.0,13
1354,2023,Almeria,Jonathan Viera,13.0,6.0,0.0,7
1355,2023,Almeria,Léo Baptistão,27.0,11.0,4.0,7
1356,2023,Almeria,I. Koné,3.0,2.0,0.0,7
1357,2023,Almeria,Iván Martos,0.0,0.0,0.0,7
1358,2023,Almeria,César de la Hoz,0.0,0.0,0.0,7
1359,2023,Almeria,Íñigo Eguaras,0.0,0.0,0.0,7
1360,2023,Almeria,L. Suárez,27.0,12.0,4.0,7
1361,2023,Almeria,A. Lozano,0.0,0.0,0.0,7
1362,2023,Almeria,Adri Embarba,22.0,12.0,0.0,7
1363,2023,Almeria,Gonzalo Melero,10.0,2.0,0.0,7
1364,2023,Almeria,C. Olivera,0.0,0.0,0.0,7
1365,2023,Almeria,L. Ramazani,23.0,11.0,3.0,7
1366,2023,Almeria,Arnau Solà,0.0,0.0,0.0,7
1367,2023,Almeria,Sergio Arribas,39.0,17.0,6.0,7
1368,2023,Almeria,L. Romero,0.0,0.0,0.0,7
1369,2023,Almeria,M. Šviderský,0.0,0.0,0.0,7
1370,2023,Almeria,Gui,0.0,0.0,0.0,7
1371,2023,Almeria,Marezi,1.0,0.0,0.0,7
1372,2023,Almeria,R. Fettal,1.0,0.0,0.0,7
1373,2023,Almeria,Marcos Peña,0.0,0.0,0.0,7
1374,2023,Cadiz,Rubén Sobrino,5.0,1.0,0.0,17
1375,2023,Cadiz,D. Samassékou,0.0,0.0,0.0,17
1376,2023,Cadiz,D. Machís,14.0,9.0,3.0,17
1377,2023,Cadiz,M. Gómez,8.0,5.0,0.0,17
1378,2023,Cadiz,Fede San Emeterio,1.0,1.0,1.0,17
1379,2023,Cadiz,Juan Cala,0.0,0.0,0.0,17
1380,2023,Cadiz,Juanmi,2.0,1.0,0.0,17
1381,2023,Cadiz,G. Escalante,5.0,1.0,0.0,17
1382,2023,Cadiz,Roger,18.0,9.0,2.0,17
1383,2023,Cadiz,Sergi Guardiola,5.0,1.0,0.0,17
1384,2023,Cadiz,B. Ocampo,2.0,1.0,0.0,17
1385,2023,Cadiz,Robert Navarro,9.0,3.0,0.0,17
1386,2023,Cadiz,Chris Ramos,42.0,17.0,5.0,17
1387,2023,Cadiz,L. Spatz,0.0,0.0,0.0,17
1388,2023,Cadiz,F. Mwepu,0.0,0.0,0.0,17
1389,2023,Cadiz,Álvaro Bastida,0.0,0.0,0.0,17
1390,2023,Cadiz,M. Diakité,0.0,0.0,0.0,17
1391,2023,Cadiz,Etta Eyong,0.0,0.0,0.0,17
1392,2023,Cadiz,A. Njalla,0.0,0.0,0.0,17
1393,2023,Cadiz,José de la Rosa,0.0,0.0,0.0,17
1394,2023,Osasuna,Lucas Torró,16.0,4.0,0.0,32
1395,2023,Osasuna,David García,12.0,2.0,0.0,32
1396,2023,Osasuna,Nacho Vidal,1.0,1.0,1.0,32
1397,2023,Osasuna,Rubén García,6.0,5.0,2.0,32
1398,2023,Osasuna,Moncayola,7.0,3.0,0.0,32
1399,2023,Osasuna,Kike Barja,3.0,2.0,0.0,32
1400,2023,Osasuna,A. Budimir,42.0,24.0,11.0,32
1401,2023,Osasuna,Rubén Peña,6.0,2.0,0.0,32
1402,2023,Osasuna,Kike García,36.0,20.0,0.0,32
1403,2023,Osasuna,José Arnaiz,16.0,7.0,1.0,32
1404,2023,Osasuna,Catena,9.0,3.0,1.0,32
1405,2023,Osasuna,Moi Gómez,10.0,7.0,2.0,32
1406,2023,Osasuna,J. Mojica,6.0,1.0,0.0,32
1407,2023,Osasuna,Aimar Oroz,10.0,3.0,1.0,32
1408,2023,Osasuna,Pablo Ibáñez,14.0,5.0,1.0,32
1409,2023,Osasuna,Raúl García,13.0,4.0,3.0,32
1410,2023,Osasuna,Jesús Areso,3.0,2.0,1.0,32
1411,2023,Osasuna,Jorge Herrando,0.0,0.0,0.0,32
1412,2023,Osasuna,Iker Muñoz,9.0,3.0,2.0,32
1413,2023,Rayo Vallecano,Sergio Camello,14.0,8.0,2.0,24
1414,2023,Rayo Vallecano,R. Falcao,5.0,3.0,1.0,24
1415,2023,Rayo Vallecano,P. Ciss,15.0,6.0,1.0,24
1416,2023,Rayo Vallecano,Miguel Crespo,0.0,0.0,0.0,24
1417,2023,Rayo Vallecano,E. Saveljich,0.0,0.0,0.0,24
1418,2023,Rayo Vallecano,Óscar Valentín,9.0,6.0,1.0,24
1419,2023,Rayo Vallecano,Unai López,15.0,3.0,1.0,24
1420,2023,Rayo Vallecano,Álvaro García,24.0,11.0,6.0,24
1421,2023,Rayo Vallecano,Mario Suárez,0.0,0.0,0.0,24
1422,2023,Rayo Vallecano,Raúl de Tomás,19.0,8.0,0.0,24
1423,2023,Rayo Vallecano,Bebé,8.0,4.0,2.0,24
