season,teamName,playerName,playerAge,nationality,height(cm),weight(kg),game_appear,game_lineups,game_minutes,position,rating,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goal_conceded,goal_assists,goal_saved,pass_total,key_pass,pass_accura,tackle_total,tackle_blocks,tackle_intercep,duel_total,duel_won,dribble_attemp,dribble_success,fouls_drawn,fouls_committed,yellow_card,yollowed_card,red_card,penalty_scored,penalty_missed,penalty_saved
2021,Granada CF,Antoñín Cortés,24,Spain,182.0,71.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Granada CF,C. Sarr,24,Senegal,194.0,85.0,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Granada CF,Pepe Sánchez,24,Spain,185.0,63.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Granada CF,Isma Ruiz,23,Spain,180.0,67.0,8.0,3.0,282.0,Midfielder,6.5125,5.0,3.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,123.0,2.0,12.0,3.0,2.0,3.0,28.0,11.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,Granada CF,Raúl Torrente,23,Spain,193.0,79.0,18.0,15.0,1282.0,Defender,6.588235,3.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,598.0,4.0,24.0,31.0,9.0,12.0,125.0,64.0,1.0,1.0,11.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0
2021,Granada CF,Ángel Jiménez,22,Spain,193.0,78.0,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Granada CF,Miguel Brau,23,Spain,183.0,76.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,Lucas Pérez,36,Spain,180.0,82.0,15.0,11.0,1061.0,Attacker,6.886666,4.0,6.0,5.0,10.0,5.0,3.0,0.0,2.0,0.0,315.0,30.0,17.0,3.0,1.0,0.0,65.0,18.0,12.0,5.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,I. Šaponjić,27,Serbia,190.0,86.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,S. Erimuya,26,Nigeria,190.0,74.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,M. Mauro,33,Argentina,190.0,84.0,3.0,1.0,134.0,Defender,6.25,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,6.0,1.0,1.0,1.0,10.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,Jon Garrido,33,Spain,185.0,80.0,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,Javi Navarro,27,Spain,179.0,75.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,Gaspar Panadero Zamora,25,Spain,165.0,62.0,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,Álvaro Giménez,33,Spain,183.0,83.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,Juan Cala,34,Spain,185.0,78.0,14.0,10.0,945.0,Defender,6.45,4.0,1.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,292.0,2.0,15.0,9.0,6.0,12.0,69.0,32.0,1.0,1.0,7.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0
2021,Cadiz,Nano,27,Spain,178.0,77.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,Caye Quintana,31,Spain,180.0,74.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,Juan José Garrancho Méndez,25,Spain,187.0,74.30870917573873,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,J. Flere,26,Argentina,183.0,68.0,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021,Cadiz,Martín Calderón,24,Spain,183.0,77.0,6.0,1.0,111.0,Midfielder,6.533333,5.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,6.0,2.0,0.0,1.0,19.0,10.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,Marc Baró,25,Spain,184.0,72.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,M. Diarra,24,Mali,180.0,74.30870917573873,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,Kike Carrasco,26,Spain,170.0,70.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,Javi Martín,26,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,Álvaro Bastida,20,Spain,170.0,74.30870917573873,6.0,2.0,195.0,Midfielder,6.6,4.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,8.0,7.0,0.0,3.0,17.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,Cadiz,Victor Wehbi Aznar,20,Spain,189.0,74.30870917573873,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Adrián López,35,Spain,183.0,73.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,F. Roncaglia,37,Argentina,179.0,76.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Rubén Iván Martínez Andrade,38,Spain,188.0,79.0,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Iván Martínez,22,Spain,182.0,70.0,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,David García,30,Spain,185.0,72.0,35.0,35.0,3106.0,Defender,6.98,0.0,1.0,1.0,26.0,4.0,4.0,0.0,0.0,0.0,1461.0,9.0,33.0,28.0,21.0,52.0,293.0,186.0,4.0,3.0,21.0,53.0,8.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Oier,37,Spain,178.0,72.0,25.0,8.0,748.0,Defender,6.433333,17.0,7.0,30.0,8.0,1.0,1.0,0.0,0.0,0.0,309.0,2.0,9.0,10.0,3.0,1.0,95.0,39.0,3.0,2.0,6.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Iñigo Pérez,34,Spain,178.0,74.0,10.0,4.0,334.0,Midfielder,6.711111,6.0,4.0,34.0,2.0,1.0,1.0,0.0,0.0,0.0,119.0,8.0,8.0,3.0,0.0,0.0,27.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Roberto Torres,35,Spain,178.0,72.0,28.0,6.0,798.0,Midfielder,6.753846,22.0,6.0,32.0,11.0,6.0,2.0,0.0,2.0,0.0,346.0,24.0,8.0,7.0,0.0,8.0,72.0,27.0,12.0,5.0,11.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0
2021,Osasuna,Barbero,26,Spain,186.0,80.0,6.0,0.0,15.0,Attacker,6.375,6.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Darío,25,Spain,191.0,78.0,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Raúl Navas,36,Spain,186.0,84.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Jony,33,Spain,179.0,76.0,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Jonás Ramalho,30,Angola,181.0,68.0,3.0,3.0,245.0,Defender,6.633333,0.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,28.0,4.0,1.0,3.0,22.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Manu Sánchez,24,Spain,179.0,70.0,33.0,25.0,2259.0,Defender,6.712121,8.0,11.0,11.0,4.0,2.0,1.0,0.0,3.0,0.0,859.0,19.0,19.0,72.0,3.0,18.0,270.0,121.0,45.0,24.0,16.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Gorka Zabarte Moreno,23,Spain,175.0,74.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Iñaki Álvarez,27,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Asier Córdoba,24,Spain,184.0,70.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Pau Martínez,24,Spain,168.0,66.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Unai Dufur,25,Spain,187.0,75.0,1.0,1.0,90.0,Defender,6.7,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,35.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Osasuna,Yoel Ramírez,22,Spain,184.0,73.0,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,R. Falcao,38,Colombia,177.0,72.0,22.0,8.0,831.0,Attacker,6.757142,14.0,7.0,18.0,28.0,15.0,6.0,0.0,0.0,0.0,167.0,5.0,5.0,2.0,1.0,2.0,121.0,50.0,10.0,3.0,18.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,Fran García,25,Spain,167.0,69.0,34.0,34.0,3027.0,Defender,6.77647,0.0,2.0,2.0,13.0,8.0,1.0,0.0,0.0,0.0,1221.0,29.0,28.0,60.0,8.0,45.0,255.0,122.0,45.0,22.0,15.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,L. Ulloa,35,Argentina,188.0,89.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,P. Ciss,30,Senegal,186.0,71.0,31.0,11.0,1086.0,Midfielder,6.766666,20.0,10.0,24.0,13.0,5.0,2.0,0.0,1.0,0.0,520.0,4.0,13.0,31.0,6.0,30.0,151.0,84.0,15.0,10.0,9.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,Óscar Valentín,30,Spain,177.0,72.0,35.0,29.0,2579.0,Midfielder,6.9,6.0,16.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,1314.0,15.0,31.0,102.0,10.0,39.0,381.0,208.0,20.0,16.0,55.0,50.0,8.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,Unai López,29,Spain,170.0,68.0,27.0,13.0,1154.0,Midfielder,6.651851,14.0,10.0,14.0,15.0,7.0,0.0,0.0,0.0,0.0,770.0,24.0,25.0,19.0,0.0,10.0,158.0,58.0,27.0,14.0,17.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,Kévin Rodrigues,30,Portugal,170.0,70.0,13.0,5.0,432.0,Defender,6.5,8.0,4.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,11.0,15.0,1.0,7.0,57.0,34.0,4.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,Sergi Guardiola,33,Spain,184.0,78.0,32.0,20.0,1715.0,Attacker,6.715625,12.0,17.0,15.0,36.0,18.0,8.0,0.0,2.0,0.0,384.0,15.0,8.0,10.0,2.0,4.0,207.0,75.0,20.0,13.0,29.0,29.0,3.0,0.0,0.0,1.0,0.0,0.0
2021,Rayo Vallecano,Álvaro García,32,Spain,167.0,61.0,36.0,34.0,3006.0,Midfielder,6.997222,2.0,10.0,2.0,56.0,24.0,7.0,0.0,4.0,0.0,825.0,43.0,16.0,42.0,3.0,42.0,206.0,94.0,50.0,22.0,25.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,Manu Navarro,24,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,Mario Suárez,36,Spain,188.0,80.0,14.0,8.0,708.0,Defender,6.50909,6.0,1.0,29.0,6.0,3.0,0.0,0.0,0.0,0.0,330.0,1.0,19.0,9.0,4.0,7.0,85.0,47.0,6.0,4.0,5.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,Bebé,34,Cape Verde,190.0,83.0,29.0,6.0,850.0,Attacker,6.703448,23.0,6.0,32.0,31.0,8.0,1.0,0.0,2.0,0.0,240.0,15.0,6.0,6.0,0.0,3.0,134.0,59.0,48.0,29.0,16.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,Sergio Moreno,25,Spain,178.0,74.30870917573873,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,R. Nteka,27,France,189.0,75.0,34.0,16.0,1459.0,Midfielder,6.581818,18.0,16.0,19.0,27.0,8.0,3.0,0.0,0.0,0.0,395.0,14.0,8.0,24.0,1.0,8.0,289.0,125.0,30.0,16.0,24.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,Iker Recio,23,Spain,184.0,80.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,Álvaro Aguirre,24,Spain,181.19972733469666,74.30870917573873,1.0,0.0,8.0,Midfielder,6.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,Jorge Moreno,23,Spain,184.0,74.30870917573873,0.0,0.0,0.0,Defender,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,Sergio Gimeno,23,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,Adrián Quintela,23,Spain,188.0,74.30870917573873,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Rayo Vallecano,Vere,24,Spain,181.19972733469666,74.30870917573873,2.0,0.0,11.0,Midfielder,6.7,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Elche,Omar Mascarell,31,Equatorial Guinea,181.0,76.0,32.0,30.0,2504.0,Midfielder,6.778125,2.0,15.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,1227.0,7.0,32.0,46.0,14.0,48.0,248.0,122.0,16.0,12.0,22.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0
2021,Elche,L. Boyé,28,Argentina,179.0,81.0,24.0,22.0,1724.0,Attacker,6.908333,2.0,13.0,2.0,35.0,16.0,7.0,0.0,3.0,0.0,414.0,22.0,12.0,27.0,1.0,2.0,370.0,155.0,88.0,57.0,40.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0
2021,Elche,J. Pastore,34,Argentina,187.0,78.0,13.0,6.0,524.0,Midfielder,6.676923,7.0,6.0,20.0,5.0,2.0,0.0,0.0,0.0,0.0,270.0,11.0,16.0,7.0,1.0,4.0,62.0,24.0,14.0,8.0,5.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0
2021,Elche,Barragán,35,Spain,182.0,76.0,16.0,12.0,1023.0,Defender,6.6125,4.0,7.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,428.0,2.0,22.0,21.0,3.0,17.0,72.0,46.0,1.0,0.0,17.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0
2021,Elche,Lucas Pérez,36,Spain,180.0,82.0,18.0,16.0,1279.0,Attacker,6.886666,2.0,13.0,2.0,10.0,5.0,2.0,0.0,2.0,0.0,315.0,30.0,17.0,3.0,1.0,0.0,65.0,18.0,12.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Elche,Kiko Casilla,37,Spain,190.0,86.0,14.0,14.0,1260.0,Goalkeeper,6.871428,0.0,0.0,20.0,0.0,0.0,0.0,17.0,0.0,43.0,407.0,1.0,18.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
2021,Elche,Gerard Gumbau,30,Spain,187.0,77.0,31.0,20.0,1889.0,Midfielder,6.777419,11.0,9.0,13.0,12.0,3.0,0.0,0.0,4.0,0.0,962.0,29.0,26.0,46.0,4.0,23.0,202.0,90.0,13.0,7.0,22.0,50.0,8.0,0.0,1.0,0.0,0.0,0.0
2021,Elche,J. Mojica,32,Colombia,185.0,66.0,33.0,32.0,2857.0,Defender,6.848484,1.0,3.0,2.0,12.0,3.0,2.0,0.0,5.0,0.0,1383.0,29.0,32.0,46.0,3.0,25.0,278.0,155.0,72.0,31.0,50.0,32.0,4.0,0.0,1.0,0.0,0.0,0.0
2021,Elche,Kike Pérez,27,Spain,184.0,80.0,12.0,5.0,518.0,Midfielder,6.808333,7.0,5.0,11.0,8.0,5.0,2.0,0.0,0.0,0.0,235.0,6.0,14.0,8.0,1.0,3.0,91.0,37.0,14.0,9.0,6.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,Elche,Lluís Andreu,25,Spain,189.0,77.0,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Elche,César Moreno,23,Spain,183.0,71.0,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Elche,Sergio Bono,24,Spain,188.0,74.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Elche,Carles Soler,24,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Defender,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Elche,Diego Bri,22,Spain,177.0,67.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Elche,Cheikh Diamanka,23,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Elche,John Chetauya,21,Spain,185.0,74.30870917573873,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Elche,José Friaza,22,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
